q,n_train,n_test,test_train_spearman,test_train_pearson,test_train_rmse,test_train_mae,test_train_norm_stress,test_test_spearman,test_test_pearson,test_test_rmse,test_test_mae,test_test_norm_stress,layer,label,realization,repetition,fold,seed
7,51,13,0.9297179970857441,0.932852149423044,0.0009524797725144296,0.0007432936469178016,0.1593781431212071,0.28324839717244776,0.2670004172583392,0.002962231649724754,0.001937583850948798,0.48771304033960644,last,oracle,0,3,3,2379937
8,51,13,0.9307412147805174,0.9339399591780804,0.0009423330636397281,0.0007361228381967337,0.15768029749140197,0.5641320704611843,0.5904730779947942,0.0022591473835341888,0.001343751215733509,0.37195458332946557,last,oracle,0,3,3,2379938
9,51,13,0.934616595182798,0.9386055781812304,0.000908374761502974,0.0007026668450933682,0.15199806539127325,0.7436740474715158,0.7831268058068751,0.0015869438176621116,0.0010918393462562702,0.26128044180206056,last,oracle,0,3,3,2379939
1,52,12,0.7314379553031238,0.7544256959597022,0.002452922997040112,0.0017108118408115107,0.4285623210185712,0.4926625613192779,0.42887355704085883,0.002930803831278472,0.0020907252082340783,0.5442402582462349,last,oracle,0,3,4,2379941
2,52,12,0.8264781331028522,0.8169353202791065,0.0017566769535061297,0.0012162764355133698,0.30691772769991627,0.8282851476881328,0.8151078900808854,0.0017101658609131494,0.0011827135164429552,0.3175719575135332,last,oracle,0,3,4,2379942
3,52,12,0.870013878256575,0.8677771523793689,0.0013968370417885838,0.0009832169637918023,0.24404831518803732,0.8535017221584387,0.8462107197214234,0.0012920428063167497,0.0009391039863137175,0.23992793481107086,last,oracle,0,3,4,2379943
4,52,12,0.8992392147178665,0.8922169642864624,0.001215669317119207,0.0008767562095031395,0.2123956050656038,0.791170024005845,0.7847764431292268,0.0014756663259519083,0.0008481312622425816,0.2740261950493645,last,oracle,0,3,4,2379944
5,52,12,0.9241660451907643,0.9139446942661684,0.0010539864331450893,0.0007772930666759822,0.18414718792876889,0.7970149253731343,0.7970490746333074,0.0015484293438830792,0.0010834991493841298,0.2875380388810826,last,oracle,0,3,4,2379945
6,52,12,0.9325418446721818,0.9260134952774551,0.0009752329008805658,0.0007272318743896441,0.17038776840503275,0.6829558501200294,0.6844966313713778,0.0017390520655871905,0.001108630183212642,0.3229360270304943,last,oracle,0,3,4,2379946
7,52,12,0.938405580935918,0.9346189430841317,0.0009064480857445219,0.0007062487933998962,0.15837003280505368,0.748293497547229,0.784301420788294,0.0016339517084445285,0.001113618963889034,0.30341924978916585,last,oracle,0,3,4,2379947
8,52,12,0.945885121619953,0.940202460259848,0.0008644004710809689,0.0006650428362463805,0.1510236858731479,0.8122116689280869,0.8138778863473297,0.0013940034783159931,0.0010050868197353856,0.258861683248141,last,oracle,0,3,4,2379948
9,52,12,0.9524594641313744,0.9484065558181716,0.0007999544426962878,0.0006223033417273146,0.13976400118745042,0.8539609644087257,0.8403561200593104,0.0013760792422388974,0.0009719709634241096,0.2555332138475774,last,oracle,0,3,4,2379949
1,51,13,0.6830913214175067,0.6809848097110343,0.002848255213536496,0.0019269773021179893,0.4377434269491874,0.6083663172270767,0.6365594744237086,0.0035662876574716297,0.002603057578579888,0.47214269991661173,last,oracle,0,4,0,3171801
2,51,13,0.807206186641825,0.8071620654921066,0.0019470538612609333,0.001366078233619996,0.29923934682269915,0.6073040883167464,0.578661722984236,0.003203578210823626,0.002014450275463377,0.4241234053802144,last,oracle,0,4,0,3171802
3,51,13,0.8553979695078656,0.8573045094980916,0.0015803206133791778,0.0011322004505574692,0.24287674703142575,0.44377141845496276,0.36843621927787223,0.003633978970176659,0.0021534246740722166,0.4811043884316966,last,oracle,0,4,0,3171803
4,51,13,0.8912019419148342,0.887423689364036,0.0013632106112278506,0.0009892577061517255,0.20950948558835294,0.6892727525638918,0.7097213418000388,0.0024863396302773747,0.001460106402273084,0.32916781221767405,last,oracle,0,4,0,3171804
5,51,13,0.9127195306358377,0.9034867080164873,0.0012433950057398103,0.0009191342120470959,0.19109523201337061,0.6799150216871737,0.7146517319171813,0.002744590264391779,0.0017951360784219904,0.36335774958587747,last,oracle,0,4,0,3171805
6,51,13,0.9176945509478411,0.9207103682880016,0.0011227996006498743,0.0008574063549414519,0.17256113238370702,0.3377508567381985,0.32686640830844305,0.0037084561942680116,0.0023361841760581015,0.4909644673266547,last,oracle,0,4,0,3171806
7,51,13,0.9293549503889708,0.9306880270398463,0.0010463159287206827,0.00081626864688809,0.1608064888753497,0.42255213141289083,0.4292360995638537,0.00322192094796394,0.00206829614347553,0.4265518100040379,last,oracle,0,4,0,3171807
8,51,13,0.9417873130229216,0.9371793083556686,0.0009914979397365122,0.0007548532788966353,0.15238160677828544,0.27103276470365073,0.322602797342205,0.003773357002602727,0.0025274264856620762,0.4995567194995059,last,oracle,0,4,0,3171808
9,51,13,0.944814266841669,0.9412921935297485,0.0009588700553137548,0.0007203767030086126,0.14736708354545125,0.7697998204327319,0.76208488010487,0.0020863733705665573,0.0013016446823988336,0.27621606859155956,last,oracle,0,4,0,3171809
1,51,13,0.7328019958056722,0.7509960792623642,0.0024386155139485654,0.0018162510282390115,0.43324908329875045,0.5173181249130616,0.7185172029864596,0.002395299052763509,0.0018393821833393648,0.46971663236093614,last,oracle,0,4,1,3171811
2,51,13,0.8238407828797109,0.8204638429579455,0.001710685015796487,0.0011861570392727647,0.30392356263930853,0.42609289444732473,0.5571300633619374,0.0023172637489926556,0.001652319101533675,0.45441395854648325,last,oracle,0,4,1,3171812
3,51,13,0.8667397508998138,0.86506505175778,0.0013690191556689271,0.0009738857377163679,0.24322255428106082,0.47639702070081813,0.6384085561000971,0.0022306631802314204,0.0015482745148015682,0.4374316416737162,last,oracle,0,4,1,3171813
4,51,13,0.8969007909534543,0.8907770452905026,0.0011747796365289126,0.0008486613728718804,0.2087135908440406,0.7179023508137431,0.7455229394630531,0.0014610232622262684,0.0009057073433844228,0.28650573954101916,last,oracle,0,4,1,3171814
5,51,13,0.9256180852512865,0.9091658228324495,0.0010450733751308325,0.0007743682528630136,0.18566972905959875,0.5915476928135156,0.6960281428273433,0.0017792790991041623,0.0012223742795737585,0.3489155082732473,last,oracle,0,4,1,3171815
6,51,13,0.9351184865502665,0.9236569705797759,0.0009502273805800045,0.0007295056707261214,0.16881920877107276,0.6292821102947685,0.68308119629519,0.001581584073504403,0.0011151793541678695,0.3101476385360249,last,oracle,0,4,1,3171816
7,51,13,0.9399586974162868,0.9346774671243445,0.0008719124908281972,0.0006771979323321344,0.15490563609036978,0.6567988973052263,0.655251881877184,0.0015591991723670916,0.001013926894030307,0.30575797355209744,last,oracle,0,4,1,3171817
8,51,13,0.9443320163128487,0.9412587737234297,0.0008242603411773866,0.0006442392745393433,0.1464396642980391,0.7971901516205314,0.8078402020052753,0.0012345143491537516,0.000882259693174996,0.24208748465739266,last,oracle,0,4,1,3171818
9,51,13,0.951149940221028,0.9472191749474321,0.0007803587511930537,0.0006075943779506159,0.13864002408937315,0.6578358350510248,0.7137294737944215,0.001597609922112738,0.0011685002363601665,0.31329029733278285,last,oracle,0,4,1,3171819
1,51,13,0.6412412235921305,0.6915945969527031,0.0025918063791131813,0.0018279877442673616,0.44695062355045384,0.22502813642054148,0.2645929631436792,0.003475892765456882,0.0026692239263868905,0.6010708382096596,last,oracle,0,4,2,3171821
2,51,13,0.7725214949832273,0.7792228495797837,0.0018184585963959554,0.0012318660452913157,0.3135887040443012,0.6529546402964124,0.6345003371412387,0.0019758997181702842,0.0012959909930895812,0.34168364214847513,last,oracle,0,4,2,3171822
3,51,13,0.8434788627517958,0.8382519297620219,0.0014267686099752816,0.0009985799424346382,0.24604273105804367,0.4032043905461627,0.4580113227212704,0.0027984511789505236,0.0020981997723892656,0.4839238461372687,last,oracle,0,4,2,3171823
4,51,13,0.8753437970278676,0.8747334572196312,0.0012144580006035746,0.0009013298760440891,0.20943028963117677,0.5859077631229529,0.596010253322791,0.0019491171602598423,0.0012493540576402032,0.3370522522815003,last,oracle,0,4,2,3171824
5,51,13,0.89291357718059,0.8961598607861461,0.0010914930303932329,0.000820366475436861,0.1882252835191152,0.6793586160674767,0.6844965856743455,0.0016239224270292378,0.0010760960958321182,0.28081775827558597,last,oracle,0,4,2,3171825
6,51,13,0.9175179892788196,0.9172796102365603,0.0009550814983138606,0.0007378722152786667,0.16470145094671082,0.33598047522098157,0.39815704470116453,0.002634227577279216,0.0019753316192832153,0.4555253814632851,last,oracle,0,4,2,3171826
7,51,13,0.9349491306396589,0.9263843576362828,0.0008902171443689349,0.0006972822738786658,0.15351575294260233,0.3213621821216758,0.35683817352027536,0.0025349810358115516,0.0019156268769992557,0.4383631138403547,last,oracle,0,4,2,3171827
8,51,13,0.93406195766374,0.9346262975067396,0.0008383044123935359,0.000666310795728986,0.14456353023275967,0.45267390837011084,0.49056666603445864,0.002329705030372338,0.0015954114649847462,0.4028656376581571,last,oracle,0,4,2,3171828
9,51,13,0.9388887452312289,0.942527846191321,0.0007852538415785964,0.0006158352110473569,0.13541509001881213,0.33641042501801993,0.4037850856085473,0.002509212742648368,0.0017395496673210287,0.43390711631225165,last,oracle,0,4,2,3171829
1,51,13,0.732368044446106,0.7367376311931699,0.0026275489802262157,0.0017545021674235516,0.42517063322539955,0.49061065516761715,0.43715695439281416,0.0036068513718073305,0.0023234579700515683,0.5460381123842166,last,oracle,0,4,3,3171831
2,51,13,0.8262874055036841,0.8273072516804101,0.0018708798989446845,0.0012881479447980437,0.30273201272712347,0.6428128833192124,0.5933083198138629,0.0028313231128871104,0.001746219383606784,0.42863155942464115,last,oracle,0,4,3,3171832
3,51,13,0.8787648028924491,0.8676004762949753,0.0015375227431056082,0.0010737151820140792,0.24879061178466955,0.6602637868460653,0.6175914069189047,0.002698288329411382,0.0015083159720782218,0.40849153851379055,last,oracle,0,4,3,3171833
4,51,13,0.9015903397049805,0.9016062173005499,0.001299676100608548,0.0009379597738296861,0.21030401900865056,0.5294073015592002,0.4648249564622812,0.003160698122383391,0.0019851851826215646,0.47849535748897953,last,oracle,0,4,3,3171834
5,51,13,0.9217101348209751,0.9174899267134573,0.0011728150969806976,0.0008997349097467487,0.1897763052914284,0.682494720469404,0.6437258676927022,0.0026552167557957725,0.00144272447673057,0.40197097020362466,last,oracle,0,4,3,3171835
6,51,13,0.9341158155609135,0.9354330994356939,0.0010341268912890719,0.0007877008867849533,0.16733480080243254,0.3682267099988619,0.34045924842787584,0.003498550775428276,0.002352188292992176,0.5296425786843427,last,oracle,0,4,3,3171836
7,51,13,0.939023266446876,0.9359553624982259,0.0010241426779912467,0.0007966629626064357,0.16571922890556604,0.3493089189291721,0.33723492829929336,0.00347047392446582,0.0022137082808560676,0.5253920484792263,last,oracle,0,4,3,3171837
8,51,13,0.944888918498837,0.9418011929083584,0.000974257544085903,0.0007494360832677331,0.15764718376742257,0.5859330542874847,0.6092240312681697,0.002676066168525843,0.0017810231025177853,0.40512734478019685,last,oracle,0,4,3,3171838
9,51,13,0.9562635581491525,0.9499709373534088,0.000904137387303457,0.0007002737681241674,0.14630085618783542,0.5277127935355782,0.551205407278307,0.0028402239220548893,0.001934283228090476,0.42997904523308206,last,oracle,0,4,3,3171839
1,52,12,0.8745530559328313,0.8331498210853009,0.002018019222364399,0.0015613010184997221,0.401554604728348,0.6989875795845947,0.9176352067925824,0.0017266088523645233,0.001502335058006242,0.46293985565119333,last,oracle,0,4,4,3171841
2,52,12,0.9190083220150636,0.8883385393538874,0.0014045858418340836,0.0010202887021165538,0.2794908523536716,0.8492432940194136,0.9451658586119764,0.0010743470278843114,0.0008440803789773629,0.28805485233493344,last,oracle,0,4,4,3171842
3,52,12,0.9436283491789109,0.9173522579968142,0.0010971821884302824,0.0008277819584862001,0.21832228112966384,0.7828201649097172,0.9340356127141468,0.0010165888160316241,0.0006660761983004371,0.27256867072458396,last,oracle,0,4,4,3171843
4,52,12,0.9456458822076801,0.9319692116061289,0.0009866037073779494,0.000760517296827434,0.1963188741460545,0.8803047698570088,0.9337428894673535,0.0009033078954099294,0.000572078392060729,0.24219569252003925,last,oracle,0,4,4,3171844
5,52,12,0.9586841338436843,0.9381865776522498,0.0009048459923477961,0.0006867224280469079,0.18005035371840422,0.7780607452249244,0.9346319357767217,0.0009439662254277237,0.0006522735731476357,0.25309703905471026,last,oracle,0,4,4,3171845
6,52,12,0.9623416718113348,0.9452705473541924,0.0008386967234382648,0.0006448348366118292,0.16688767259244636,0.7424485961799395,0.9271037198137364,0.0010602036940991289,0.0007405803751404283,0.28426272947400144,last,oracle,0,4,4,3171846
7,52,12,0.9671715520434622,0.9521231352691135,0.0007891564210830632,0.0006086969408111085,0.15702991885556264,0.8800125247886443,0.961647468679621,0.0007744723497672933,0.0005435264144809975,0.20765219483041153,last,oracle,0,4,4,3171847
8,52,12,0.9694245215458699,0.9573986319768393,0.0007414689699174315,0.0005754699789776884,0.14754085384017507,0.8848971923598791,0.957335146245155,0.000791602916445735,0.0005761755685533016,0.21224525715282494,last,oracle,0,4,4,3171848
9,52,12,0.9709095937770095,0.9567381875164834,0.0007424210737102156,0.0005695369596765662,0.1477303077650608,0.9347876004592423,0.9668039118862066,0.0007205642914161269,0.0005030217449460259,0.19319831969977697,last,oracle,0,4,4,3171849
1,51,13,0.7705750755204657,0.7446315062143729,0.0025664468206581807,0.0017875668967249523,0.4330343687272897,0.8103921395060635,0.746313524597305,0.0026682428884709166,0.001913996249458939,0.44848432056011445,last,oracle,0,5,0,3963701
2,51,13,0.8669539472156373,0.8415184713988209,0.001753074969332837,0.0012181893219675702,0.29579483454169964,0.8350510249244426,0.7532101949140704,0.0021851595894841116,0.0013900986189492042,0.3672865832565985,last,oracle,0,5,0,3963702
3,51,13,0.9014251425463716,0.8799333338527108,0.0014274076388600863,0.0009968102937577797,0.24084526545995943,0.9204339963833634,0.9095536001793094,0.001329334575356655,0.0009386893833369986,0.22343757249459115,last,oracle,0,5,0,3963703
4,51,13,0.924206003656737,0.90625599673991,0.0012216049675657027,0.0008836036568595087,0.20612035741627827,0.8869484945434312,0.8388172115903384,0.0017411823404171773,0.0010380937874973062,0.29266187957902584,last,oracle,0,5,0,3963704
5,51,13,0.9392157219601706,0.9243165886180165,0.0010775238187763299,0.0008126622873898036,0.18180966887627262,0.8234676715689373,0.8110718038735456,0.0017493881653493726,0.0010360392729578006,0.2940411332576368,last,oracle,0,5,0,3963705
6,51,13,0.9451621608578918,0.9368950020761776,0.0009736124270060824,0.0007375922939948066,0.16427678895193296,0.873746506657899,0.8014472115527383,0.0018525168986919867,0.001109158192908868,0.31137524481968154,last,oracle,0,5,0,3963706
7,51,13,0.9533089913206433,0.9400645000198091,0.0009397214429643397,0.0007045622531259106,0.1585583923103462,0.9188406530178681,0.8995640554422631,0.0013182243155808015,0.000851759396624334,0.22157013481552906,last,oracle,0,5,0,3963707
8,51,13,0.9601303739928614,0.9472693055960997,0.0008769229245266067,0.00066758848334064,0.14796245220755508,0.8607215569240885,0.8086947188549954,0.0017739712508501617,0.0010519085971947644,0.2981731140625817,last,oracle,0,5,0,3963708
9,51,13,0.9619758304863038,0.9517497892936551,0.0008381160557297219,0.0006361457509976399,0.14141460255157348,0.9450928818017424,0.8935665645068304,0.001238070463378764,0.0007917317169403952,0.20809769341957082,last,oracle,0,5,0,3963709
1,51,13,0.7775810079596042,0.7569624263750807,0.0022765241293432412,0.0016243730092932282,0.43077567719187526,0.8383388763135599,0.7599918881260377,0.0019038215878049896,0.0013103523813362743,0.4453021169675692,last,oracle,0,5,1,3963711
2,51,13,0.8653990680772056,0.8445634591253672,0.00157990122031299,0.001103488024987093,0.29895708519151126,0.835253354240696,0.8084250501985146,0.0015470649922729029,0.001005360681419275,0.36185707765811176,last,oracle,0,5,1,3963712
3,51,13,0.9032740989796152,0.8845815170311089,0.00127937725617928,0.0009186762392930005,0.24209038543048855,0.8572313762187179,0.8292489266811369,0.0013300633874742311,0.0007317381107872749,0.3111006020402366,last,oracle,0,5,1,3963713
4,51,13,0.9193634045964996,0.9052659594337111,0.0011185441135143565,0.0008343949198320454,0.21165670583388022,0.9080160345983131,0.8715692446139521,0.0010885724283470324,0.0006301313351782615,0.25461608898675536,last,oracle,0,5,1,3963714
5,51,13,0.9335990597432311,0.9213200679691033,0.0009976169171026486,0.0007610446944720418,0.18877423590803033,0.8993411651639498,0.8789340372028476,0.0010747633222755323,0.0006768387377379863,0.25138615178756724,last,oracle,0,5,1,3963715
6,51,13,0.9435355535414203,0.9340921698169369,0.0009090038486851258,0.0007088496088667234,0.17200641251288767,0.8794876010065883,0.810946981438765,0.0013093870182561095,0.0008078874114242557,0.3062644183121972,last,oracle,0,5,1,3963716
7,51,13,0.9500250595689752,0.9406955293909183,0.0008519353938716599,0.0006560467986430778,0.1612076241531715,0.9364938858609745,0.9151989387494653,0.0008902364788660981,0.0006533920574691626,0.20822549296643145,last,oracle,0,5,1,3963717
8,51,13,0.9569686107281307,0.9439669370783819,0.0008203050035580201,0.0006447708175677733,0.15522235800484727,0.8538676513360057,0.8054942363271399,0.0012347381252741257,0.0007385977445416744,0.2888041109561447,last,oracle,0,5,1,3963718
9,51,13,0.9584962315118766,0.951497034346173,0.0007651913862684137,0.0005952685513592312,0.14479347411804508,0.8966097193945294,0.8929318630171937,0.001136179046377183,0.0007879489999569428,0.26575123312330984,last,oracle,0,5,1,3963719
1,51,13,0.7386870004659448,0.7206165444578607,0.00254849052264086,0.0017766471491509437,0.44176702843943944,0.764943916842651,0.7293620266847529,0.0023966428865044194,0.0017137314630125005,0.4323958696681398,last,oracle,0,5,2,3963721
2,51,13,0.8377973898848938,0.8256673843565056,0.001767751247919889,0.0012160354888761215,0.3064301039677562,0.7179276419782749,0.658301031511233,0.0021167895216825296,0.0013133744090630763,0.38190547756879395,last,oracle,0,5,2,3963722
3,51,13,0.8850881647188608,0.8715109101706816,0.0014013469989120884,0.000978399517189741,0.24291591199656995,0.8261485350092944,0.8493820898192861,0.0014811991153205663,0.001003193535232989,0.2672339643203387,last,oracle,0,5,2,3963723
4,51,13,0.9146131215954849,0.9023623371342162,0.0011772996400116903,0.0008668605696756305,0.2040785158627325,0.8191681735985533,0.8102473112197479,0.001602759691340315,0.0009761383893626733,0.2891655968056786,last,oracle,0,5,2,3963724
5,51,13,0.9280904015509754,0.916889758461755,0.0010680873362271174,0.0008062306035787833,0.18514715453989697,0.8684100709417164,0.8681803836250458,0.001255377303171678,0.0008250136633128032,0.22649179976841777,last,oracle,0,5,2,3963725
6,51,13,0.9373735183519547,0.9283977243552115,0.0009786922972289248,0.0007277648103249062,0.16965100872942082,0.8493152417203049,0.8574637650916777,0.001310508892891091,0.0008936556972914353,0.23643849304389447,last,oracle,0,5,2,3963726
7,51,13,0.9480032061095607,0.9366841642869068,0.0009132332933715876,0.0006826365305336944,0.15830404496331824,0.8986583037215948,0.8828519642791673,0.0012207852008621753,0.0008952466092441166,0.22025078562067263,last,oracle,0,5,2,3963727
8,51,13,0.9515079222990306,0.9414811246264825,0.0008757051699539611,0.0006749690658948263,0.1517987480364402,0.8503521794661035,0.8017324441375745,0.001457250132187273,0.0008840513131360733,0.2629131531357021,last,oracle,0,5,2,3963728
9,51,13,0.9571247080432569,0.9469826599258213,0.0008319916298876643,0.0006425670576106336,0.14422124263624542,0.8971661250142262,0.8769370496958032,0.0011752347888869207,0.0008284695786421933,0.21203270268863048,last,oracle,0,5,2,3963729
1,51,13,0.7489546709208366,0.746399025673416,0.0025668364679847814,0.0017871182430152126,0.43588742565830224,0.7554597301432744,0.7169350835089424,0.002496473952576732,0.0016941261820780323,0.4409443529076718,last,oracle,0,5,3,3963731
2,51,13,0.8465748683240294,0.836356522910142,0.0017992428008564646,0.0012323337034644884,0.3055384799076369,0.8504280529596985,0.8080483483440307,0.0018031655707859847,0.001223490625681007,0.31848747108895803,last,oracle,0,5,3,3963732
3,51,13,0.8930572805912443,0.8784516081954011,0.0014350344826622766,0.0010218619827059865,0.24369043146314762,0.7939275913959457,0.7768444465358832,0.002132806027493312,0.001469319480862265,0.3767108295682146,last,oracle,0,5,3,3963733
4,51,13,0.9142137990520678,0.9042397876713291,0.001245656366585608,0.0008979395502965206,0.21153117997897103,0.8882889262636097,0.8533248747253226,0.0015633982151526736,0.0009894222995920439,0.2761381161641886,last,oracle,0,5,3,3963734
5,51,13,0.9256894428474653,0.9167344431282788,0.0011430513425380404,0.0008416434850501822,0.19410730418885674,0.9136053819598123,0.8790499847346466,0.0014511016164745728,0.0010198142928336358,0.2563035206593009,last,oracle,0,5,3,3963735
6,51,13,0.9428950233820683,0.9323868104913241,0.0010208791832876129,0.0007731976681147791,0.1733606346417336,0.8298916273599816,0.7970886662593017,0.001814684250675164,0.0012345279282918345,0.3205219793380196,last,oracle,0,5,3,3963736
7,51,13,0.9480879870042704,0.9364965934109455,0.000984364857127172,0.0007366966206312069,0.16715995305245496,0.8596593280137583,0.8838689331771342,0.0014731497952085696,0.0010210049825299823,0.260197821216541,last,oracle,0,5,3,3963737
8,51,13,0.9522418802631887,0.9420902452570398,0.0009389559860692074,0.0007096895855230363,0.15944884400660078,0.9264027112128377,0.933067090723938,0.001134375460265532,0.0008648612362198738,0.20036117451369773,last,oracle,0,5,3,3963738
9,51,13,0.9585951356930777,0.9494614632987071,0.0008760095328466877,0.0006690462150944221,0.14875958982476892,0.8763009142755976,0.8914255969396175,0.001424624069258162,0.001056327609753799,0.251626874659501,last,oracle,0,5,3,3963739
1,52,12,0.6055066057537968,0.6678679213582465,0.002839215184955143,0.001990492692832504,0.43366587975486426,0.3950944577810251,0.38421996559504323,0.004033773533058113,0.003038813554237456,0.5353611484283692,last,oracle,0,5,4,3963741
2,52,12,0.7344270650697616,0.758312941095162,0.0020265054524164186,0.0014043726368651523,0.309531406603857,0.4788852938106671,0.43188725059268007,0.002996163670110051,0.0021302300915403884,0.3976498953557802,last,oracle,0,5,4,3963742
3,52,12,0.8084550191381653,0.808779244194399,0.0016489997524808003,0.0011910220058993985,0.2518706338866097,0.6521866193507986,0.6208246418952487,0.0026809409022084856,0.0017899849823606682,0.35581362922642934,last,oracle,0,5,4,3963743
4,52,12,0.8397236202000248,0.8441315770630196,0.0014430855735682142,0.0010671605383214332,0.22041900104619921,0.5914413944264691,0.5910752775249892,0.0025232321362463794,0.001707226606624719,0.3348825716519887,last,oracle,0,5,4,3963744
5,52,12,0.870323941227312,0.8755353560129386,0.0012775484362606837,0.000970412028031494,0.1951346165927165,0.5779981212817034,0.5456769904586448,0.0024197577117333973,0.0016522841490145103,0.32114947873384525,last,oracle,0,5,4,3963745
6,52,12,0.8955822200271639,0.8966107265000269,0.0011547676609773739,0.0008783904637273157,0.17638090140678492,0.4744181191942387,0.4125736564616977,0.002958426495620071,0.002084683107352299,0.39264142948435066,last,oracle,0,5,4,3963746
7,52,12,0.905051734782072,0.9116474194609274,0.0010660353408584189,0.000825871523804248,0.1628277970591534,0.5916083916083916,0.5683216331110877,0.002391726494515474,0.0017821623743746833,0.31742918444398327,last,oracle,0,5,4,3963747
8,52,12,0.917864032596617,0.9189969635518034,0.0010238570316226155,0.0008058836886412521,0.15638542041991804,0.6083498590961278,0.6068207090666254,0.00223940601541893,0.0016332122557273134,0.2972132585993653,last,oracle,0,5,4,3963748
9,52,12,0.9228565008025683,0.923684434453168,0.0009956357982017724,0.0007948190129476825,0.15207486795314165,0.2794906585951363,0.2740286481773457,0.003178322628463902,0.002462674586460663,0.42182597473693967,last,oracle,0,5,4,3963749
1,51,13,0.7723896090163719,0.7701650534986806,0.0022656241480011876,0.001696182668881572,0.4296522429388844,0.6694191884065301,0.6635301313702767,0.0020311071018925533,0.0015532880716758516,0.48064116446726945,last,oracle,0,6,0,4755601
2,51,13,0.8496161101323174,0.8426461168734188,0.0015570949398337358,0.0010981684478141047,0.2952869892204208,0.7614537361372804,0.7609993674624085,0.0014178157109675667,0.0009601100034086393,0.33551189579538504,last,oracle,0,6,0,4755602
3,51,13,0.8887600956792954,0.878125979997634,0.001252125460018714,0.0008995639076327254,0.23745267405123055,0.7344174812529243,0.7850767968443207,0.001321982603887258,0.0009034167775194961,0.3128339502854329,last,oracle,0,6,0,4755603
4,51,13,0.9165843700429528,0.9026358097984549,0.0010778386177939807,0.0007908557816896928,0.2044009727164543,0.7770583846533213,0.7716999449389159,0.001262703311440603,0.0009042499741987332,0.2988060991082066,last,oracle,0,6,0,4755604
5,51,13,0.9282624338861369,0.9199278570379911,0.000949628098016693,0.0007152314642198726,0.18008717051794285,0.7848986456581393,0.7762053014766651,0.0011640304208269017,0.0007410008793349008,0.27545614725104955,last,oracle,0,6,0,4755605
6,51,13,0.9431353251312311,0.9328793023188435,0.0008607890355026643,0.000663205622469439,0.16323975895437218,0.6004248915641319,0.5997198519847485,0.0015242316941677157,0.0010100051564030813,0.36069417300547907,last,oracle,0,6,0,4755606
7,51,13,0.9470949511433108,0.937569011743893,0.0008282868232866679,0.0006464381739695031,0.15707604976571501,0.6817612766979855,0.7168392142979362,0.0013280881706848164,0.0008049884657668673,0.31427877155191203,last,oracle,0,6,0,4755607
8,51,13,0.9504212115786902,0.9456976488676456,0.0007617693749035381,0.0005963580113578713,0.14446170200746178,0.8292340570821582,0.8185836198397666,0.0010336399767847883,0.0006968994460632047,0.2446005538648565,last,oracle,0,6,0,4755608
9,51,13,0.9553133039052903,0.9491980746141359,0.0007340891017848719,0.0005745263047327959,0.13921242381580404,0.8901098901098901,0.8780313955973937,0.0008369900582615725,0.0006153658299829637,0.19806531909396638,last,oracle,0,6,0,4755609
1,51,13,0.7380459761974445,0.7231889960422142,0.002443337425475028,0.0016970376944706559,0.4439345264963147,0.7572554028250229,0.7335912574548024,0.0020708604264964335,0.0013913798681619712,0.4160965094569651,last,oracle,0,6,1,4755611
2,51,13,0.8425818487686716,0.8245999583060668,0.0016885191322436371,0.00116007466349947,0.30679018527570473,0.8185358944852615,0.8032604004622422,0.0015787268997560792,0.0010316006368841705,0.31721247070508535,last,oracle,0,6,1,4755612
3,51,13,0.8843465480629027,0.874837122495611,0.0013462767304617664,0.0009479656117751335,0.24460752601714664,0.630698415508542,0.6508407530668221,0.002106588757707418,0.0012504686636317895,0.4232753775812474,last,oracle,0,6,1,4755613
4,51,13,0.9175416653421794,0.9056489263905972,0.0011267170356950185,0.0008454814472874615,0.20471531623977554,0.6419024013960721,0.6501054579965342,0.002004127886289784,0.0011700681049510032,0.40268798771793063,last,oracle,0,6,1,4755614
5,51,13,0.9326688580956407,0.9187504259769119,0.0010121607379596398,0.0007673779806268256,0.18390136919255634,0.6332528231262408,0.6149492994938422,0.0020455679145525534,0.0011801188716673737,0.4110145030597244,last,oracle,0,6,1,4755615
6,51,13,0.9398510639734643,0.9338721570347842,0.0009173978797777203,0.0006984732932966903,0.16668372903454623,0.5238179541977009,0.43965941768161293,0.002337638868717676,0.0013830359104327692,0.46970011170186826,last,oracle,0,6,1,4755616
7,51,13,0.9438015077905365,0.9388392522558766,0.0008696845014984194,0.0006759580531094457,0.15801459648939933,0.6967842284297979,0.6509656424357744,0.0019028452929024172,0.0012005481918456221,0.382337348419399,last,oracle,0,6,1,4755617
8,51,13,0.949651307173987,0.9460688649743022,0.0008165276782008197,0.0006287557922700062,0.14835643428280998,0.8857851009749744,0.8708325708651401,0.0011154972119828406,0.0007798884464457481,0.22413605971519368,last,oracle,0,6,1,4755618
9,51,13,0.9532440571433934,0.9508238290412522,0.0007722689949661869,0.0005928615005503444,0.1403149917132078,0.8417784746898671,0.8388892165985841,0.0013005108360963978,0.0008282496710896942,0.26131071533690453,last,oracle,0,6,1,4755619
1,51,13,0.6790262854537725,0.657385978346751,0.002894194197557934,0.0019284940521897191,0.43274061390038576,0.039138077112760655,-0.030317713280018192,0.005583078454701038,0.0042498251412184,0.6800183166189402,last,oracle,0,6,2,4755621
