layer_idx,expert_idx,quantile,alpha,target_angle_deg,is_theta_max,seed,config_name,trainable_params,frozen_params,tau_target,tau_actual,err_tau,cos_tau,mag_tau_actual,C_before,mag_C_before,C_after,mag_C_after,DeltaC,mag_DeltaC,mag_DeltaC_par,mag_DeltaC_perp,delta_theta
2,31,0.1,0.01,15.0,False,42,default,6291456,6912870400,"[0.0026869  0.00279433 0.00296922 0.0027887  0.00276613 0.0028427
 0.00284928 0.00275761 0.00281706 0.00538406]","[0.0009125 0.0011    0.0007875 0.000975  0.000775  0.0009625 0.001025
 0.000775  0.0009375 0.00175  ]",0.006750281600150936,0.9945656903065452,0.0032761446,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281202 0.00250045 0.00267356 0.00171939 0.00302245 0.0008064
 0.00420716 0.002018   0.00265313 0.001899  ]",0.008152743,"[ 6.28642738e-09  2.11875886e-08  5.82076609e-09  3.72529030e-09
  6.98491931e-09 -3.49245965e-10  1.53668225e-08  2.88709998e-08
 -2.79396772e-09 -2.56113708e-09]",4.0855145e-08,2.7486264e-08,3.0226616e-08,0.0
2,31,0.1,0.01,30.0,False,42,default,6291456,6912870400,"[0.00215103 0.00223703 0.00237704 0.00223252 0.00221446 0.00227576
 0.00228103 0.00220763 0.00225523 0.00738164]","[0.0007875 0.000975  0.0008    0.0008125 0.0008125 0.000575  0.0009375
 0.000925  0.0006875 0.0026875]",0.006384078007019839,0.9947873387571298,0.0036457595,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281202 0.00250045 0.00267356 0.00171938 0.00302246 0.0008064
 0.00420716 0.002018   0.00265313 0.001899  ]",0.008152745,"[ 6.51925802e-09  2.04890966e-08  4.65661287e-09 -1.16415322e-10
  1.14087015e-08 -1.74622983e-10  1.76951289e-08  2.56113708e-08
 -2.09547579e-09 -1.39698386e-09]",3.9869697e-08,2.8710819e-08,2.7663729e-08,0.0
2,31,0.1,0.01,45.0,False,42,default,6291456,6912870400,"[0.00146857 0.00152729 0.00162288 0.00152421 0.00151188 0.00155373
 0.00155732 0.00150722 0.00153971 0.00887616]","[0.0006375 0.0008375 0.000775  0.0005125 0.0006875 0.0007375 0.00055
 0.0006625 0.00065   0.00395  ]",0.00557150435555326,0.9979898792155765,0.004444554,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281202 0.00250045 0.00267356 0.00171938 0.00302246 0.0008064
 0.00420716 0.00201799 0.00265313 0.001899  ]",0.008152747,"[ 5.82076609e-09  1.79279596e-08  6.28642738e-09  1.16415322e-10
  1.67638063e-08 -4.07453626e-10  1.72294676e-08  2.37487257e-08
  1.39698386e-09  4.07453626e-09]",3.9438902e-08,3.1939916e-08,2.3135884e-08,0.0
2,31,0.1,0.01,60.0,False,42,default,6291456,6912870400,"[0.00068603 0.00071346 0.00075811 0.00071202 0.00070626 0.00072581
 0.00072749 0.00070408 0.00071926 0.00976579]","[0.000425  0.000475  0.000575  0.0005    0.00035   0.000425  0.0004
 0.000475  0.0005125 0.0058625]",0.003982344304441179,0.9994790785420548,0.006025545,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281202 0.00250044 0.00267356 0.00171938 0.00302246 0.0008064
 0.00420717 0.00201798 0.00265314 0.001899  ]",0.008152747,"[ 4.65661287e-09  1.51339918e-08  4.65661287e-10 -1.74622983e-09
  1.74622983e-08 -4.65661287e-10  2.46800482e-08  1.42026693e-08
  3.95812094e-09  2.91038305e-09]",3.733757e-08,3.067727e-08,2.1283784e-08,0.0
2,31,0.1,0.01,72.42477289540113,True,42,default,6291456,6912870400,[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.01],[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.01],2.2351741811588166e-10,0.99999999,0.01,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281202 0.00250044 0.00267355 0.00171938 0.00302246 0.0008064
 0.00420717 0.00201798 0.00265313 0.00189901]",0.008152735,"[ 5.35510480e-09  1.07102096e-08 -1.04773790e-08 -6.63567334e-09
  1.39698386e-08 -7.56699592e-10  2.46800482e-08  6.28642738e-09
 -3.49245965e-09  7.79982656e-09]",3.485084e-08,2.0372932e-08,2.8275865e-08,0.0
2,31,0.1,0.1,0.0,False,42,default,6291456,6912870400,"[0.0303966  0.03161195 0.03359049 0.03154822 0.03129299 0.03215918
 0.03223362 0.03119653 0.03186913 0.03019577]","[0.01025  0.011875 0.009    0.010625 0.00725  0.011    0.010875 0.008625
 0.010625 0.009875]",0.0685098078861765,0.9915610906964208,0.031884067,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281218 0.00250053 0.00267361 0.0017194  0.00302261 0.00080643
 0.00420733 0.00201807 0.00265326 0.00189907]",0.008153067,"[1.62515789e-07 1.03376806e-07 5.37838787e-08 1.15251169e-08
 1.66473910e-07 3.09664756e-08 1.87661499e-07 9.59262252e-08
 1.32480636e-07 6.53089955e-08]",3.6746596e-07,3.5151834e-07,1.0708005e-07,0.0
2,31,0.1,0.1,15.0,False,42,default,6291456,6912870400,"[0.02686898 0.02794328 0.0296922  0.02788695 0.02766134 0.028427
 0.02849281 0.02757607 0.02817061 0.05384065]","[0.009125 0.011    0.007875 0.00975  0.00775  0.009625 0.01025  0.00775
 0.009375 0.0175  ]",0.06750281435501411,0.9945657421720159,0.032761447,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281214 0.00250058 0.00267362 0.00171942 0.00302258 0.00080644
 0.0042073  0.00201807 0.00265325 0.00189908]",0.008153049,"[1.24098733e-07 1.53202564e-07 5.98374754e-08 3.84170562e-08
 1.36205927e-07 3.94065864e-08 1.58324838e-07 9.75560397e-08
 1.16648152e-07 7.83475116e-08]",3.4403766e-07,3.339685e-07,8.262561e-08,0.0
2,31,0.1,0.1,30.0,False,42,default,6291456,6912870400,"[0.02151028 0.02237032 0.02377044 0.02232523 0.02214461 0.02275757
 0.02281025 0.02207635 0.02255232 0.07381637]","[0.007875 0.00975  0.008    0.008125 0.008125 0.00575  0.009375 0.00925
 0.006875 0.026875]",0.06384077838655335,0.9947873366503399,0.0364576,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281215 0.00250051 0.00267358 0.0017194  0.00302258 0.00080643
 0.00420731 0.00201807 0.00265321 0.00189906]",0.008153005,"[1.38068572e-07 8.63801688e-08 2.07219273e-08 1.65309757e-08
 1.31316483e-07 3.03261913e-08 1.71829015e-07 9.75560397e-08
 7.93952495e-08 6.08852133e-08]",3.0731715e-07,2.889168e-07,1.0474232e-07,0.027976455118293345
2,31,0.1,0.1,45.0,False,42,default,6291456,6912870400,"[0.01468569 0.01527286 0.01622876 0.01524208 0.01511876 0.01553725
 0.01557322 0.01507216 0.01539712 0.08876163]","[0.006375 0.008375 0.00775  0.005125 0.006875 0.007375 0.0055   0.006625
 0.0065   0.0395  ]",0.05571503984699288,0.9979898809534502,0.044445544,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281214 0.00250055 0.0026736  0.00171939 0.00302254 0.00080645
 0.00420729 0.00201801 0.00265319 0.00189904]",0.008152966,"[1.21071935e-07 1.22003257e-07 4.74974513e-08 8.26548785e-09
 9.08039510e-08 4.74392436e-08 1.47148967e-07 4.26080078e-08
 6.21657819e-08 4.15602699e-08]",2.672517e-07,2.5124584e-07,9.109898e-08,0.0
2,31,0.1,0.1,60.0,False,42,default,6291456,6912870400,"[0.00686029 0.00713458 0.00758113 0.0071202  0.0070626  0.00725809
 0.00727489 0.00704083 0.00719263 0.09765793]","[0.00425  0.00475  0.00575  0.005    0.0035   0.00425  0.004    0.00475
 0.005125 0.058625]",0.03982344204845442,0.999479095910039,0.06025545,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00281211 0.00250049 0.00267355 0.00171937 0.00302245 0.00080645
 0.00420724 0.00201803 0.00265315 0.00189907]",0.008152854,"[ 9.12696123e-08  6.63567334e-08 -3.72529030e-09 -1.64145604e-08
  6.98491931e-09  4.62750904e-08  9.40635800e-08  6.19329512e-08
  1.44354999e-08  6.56582415e-08]",1.8002746e-07,1.3817716e-07,1.1539914e-07,0.0
2,31,0.1,0.1,72.42477289540113,True,42,default,6291456,6912870400,[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1],[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.1],1.4901161138336505e-09,0.9999999999,0.1,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.0028121  0.00250048 0.00267357 0.00171934 0.00302244 0.00080644
 0.0042072  0.00201796 0.00265311 0.00189899]",0.008152777,"[ 8.47503543e-08  4.98257577e-08  1.53668225e-08 -3.99304554e-08
 -6.51925802e-09  4.06871550e-08  6.14672899e-08 -9.54605639e-09
 -2.16532499e-08 -1.29221007e-08]",1.3303742e-07,6.20394e-08,1.1768632e-07,0.0
2,31,0.1,1.0,0.0,False,42,default,6291456,6912870400,"[0.30396605 0.31611947 0.33590487 0.31548225 0.31292989 0.32159181
 0.32233622 0.31196526 0.31869131 0.30195773]","[0.1025  0.11875 0.09    0.10625 0.0725  0.11    0.10875 0.08625 0.10625
 0.09875]",0.6850980811602785,0.9915610372634854,0.31884068,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00282033 0.00250817 0.00268097 0.00172397 0.00303142 0.00080829
 0.00421974 0.00202363 0.0026609  0.00190457]",0.008176599,"[8.31438228e-06 7.74441287e-06 7.41728581e-06 4.59013972e-06
 8.97259451e-06 1.88330887e-06 1.25961378e-05 5.66220842e-06
 7.77095556e-06 5.56767918e-06]",2.3903029e-05,2.3883511e-05,9.658561e-07,0.0
2,31,0.1,1.0,15.0,False,42,default,6291456,6912870400,"[0.26868979 0.27943278 0.29692201 0.2788695  0.27661336 0.28427003
 0.28492805 0.27576067 0.28170614 0.53840648]","[0.09125 0.11    0.07875 0.0975  0.0775  0.09625 0.1025  0.0775  0.09375
 0.175  ]",0.6750281533355527,0.994565667315999,0.3276145,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00282076 0.00250836 0.00268145 0.00172431 0.00303196 0.0008083
 0.00422037 0.00202397 0.00266123 0.00190468]",0.008177773,"[8.74744728e-06 7.93091021e-06 7.89086334e-06 4.92506661e-06
 9.51113179e-06 1.89460116e-06 1.32243149e-05 5.99725172e-06
 8.10227357e-06 5.67757525e-06]",2.5074321e-05,2.5057301e-05,9.2379094e-07,0.0
2,31,0.1,1.0,30.0,False,42,default,6291456,6912870400,"[0.21510278 0.2237032  0.23770441 0.22325226 0.22144608 0.22757572
 0.22810251 0.22076345 0.22552317 0.73816372]","[0.07875    0.0975     0.08       0.08125    0.08125    0.0575
 0.09375    0.0925     0.06875    0.26875001]",0.6384077961878565,0.9947873839627097,0.36457595,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00282277 0.0025102  0.00268342 0.00172548 0.00303418 0.00080872
 0.00422366 0.00202544 0.00266336 0.00190608]",0.008183878,"[1.07574742e-05 9.77306627e-06 9.86829400e-06 6.09376002e-06
 1.17365271e-05 2.31346348e-06 1.65207312e-05 7.47316517e-06
 1.02322083e-05 7.07875006e-06]",3.1183983e-05,3.1162897e-05,1.1467424e-06,0.0
2,31,0.1,1.0,45.0,False,42,default,6291456,6912870400,"[0.14685686 0.15272862 0.16228765 0.15242075 0.15118762 0.1553725
 0.15573215 0.15072157 0.15397116 0.88761633]","[0.06375    0.08375    0.0775     0.05125    0.06875    0.07375
 0.055      0.06625    0.065      0.39500001]",0.5571504063727818,0.9979898633876538,0.44445544,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00282402 0.00251104 0.00268419 0.00172612 0.00303569 0.00080903
 0.00422626 0.0020261  0.00266434 0.00190674]",0.008187521,"[1.20094046e-05 1.06170774e-05 1.06373336e-05 6.73450995e-06
 1.32468995e-05 2.63104448e-06 1.91144645e-05 8.13277438e-06
 1.12068374e-05 7.74452928e-06]",3.485589e-05,3.4806235e-05,1.8598581e-06,0.0
2,31,0.1,1.0,60.0,False,42,default,6291456,6912870400,"[0.06860289 0.07134583 0.07581125 0.07120202 0.07062597 0.0725809
 0.07274891 0.07040826 0.07192628 0.97657934]","[0.0425     0.0475     0.0575     0.05       0.035      0.0425
 0.04       0.0475     0.05125    0.58625001]",0.3982344284563883,0.9994791694095682,0.60255444,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00282471 0.00251114 0.00268479 0.0017264  0.00303629 0.00080895
 0.00422713 0.00202657 0.0026647  0.00190718]",0.008189038,"[1.26925297e-05 1.07092783e-05 1.12343114e-05 7.02077523e-06
 1.38476025e-05 2.54396582e-06 1.99829228e-05 8.59727152e-06
 1.15670264e-05 8.18271656e-06]",3.6379955e-05,3.632278e-05,2.0388468e-06,0.0
2,31,0.1,1.0,72.42477289540113,True,42,default,6291456,6912870400,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],0.0,0.9999999999989999,1.0,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00283012 0.0025157  0.00268876 0.0017292  0.00304208 0.00081024
 0.00423657 0.00202967 0.00266982 0.00191071]",0.0082046045,"[1.81065407e-05 1.52762514e-05 1.52087305e-05 9.81742050e-06
 1.96374021e-05 3.83594306e-06 2.94288620e-05 1.17043965e-05
 1.66872051e-05 1.17054442e-05]",5.203625e-05,5.1888623e-05,3.9169086e-06,0.0
2,31,0.1,2.0,0.0,False,42,default,6291456,6912870400,"[0.60793209 0.63223894 0.67180973 0.63096449 0.62585978 0.64318362
 0.64467244 0.62393052 0.63738262 0.60391547]","[0.205      0.2375     0.18000001 0.21250001 0.145      0.22
 0.2175     0.1725     0.21250001 0.19750001]",1.370196162320557,0.9915610372658177,0.63768137,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.0028456  0.00253103 0.0027043  0.00173904 0.00305994 0.00081436
 0.00425961 0.00204199 0.00268539 0.00192136]",0.008251328,"[3.35869845e-05 3.06025613e-05 3.07462178e-05 1.96578912e-05
 3.74971423e-05 7.96135282e-06 5.24637289e-05 2.40211375e-05
 3.22575215e-05 2.23572133e-05]",9.866931e-05,9.861219e-05,3.3574893e-06,0.0
2,31,0.1,2.0,15.0,False,42,default,6291456,6912870400,"[0.53737959 0.55886555 0.59384402 0.55773901 0.55322671 0.56854007
 0.5698561  0.55152135 0.56341229 1.07681297]","[0.1825     0.22       0.1575     0.19499999 0.155      0.1925
 0.205      0.155      0.1875     0.34999999]",1.3500563066711053,0.9945656673182757,0.655229,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00284768 0.00253274 0.00270623 0.0017402  0.0030623  0.00081457
 0.00426341 0.00204331 0.00268703 0.00192268]",0.008257477,"[3.56654637e-05 3.23154964e-05 3.26782465e-05 2.08124984e-05
 3.98589764e-05 8.16228567e-06 5.62691130e-05 2.53438484e-05
 3.38957179e-05 2.36843480e-05]",0.00010483843,0.00010476039,4.0449027e-06,0.0
2,31,0.1,2.0,30.0,False,42,default,6291456,6912870400,"[0.43020556 0.4474064  0.47540882 0.44650453 0.44289216 0.45515144
 0.45620501 0.44152691 0.45104634 1.47632745]","[0.1575     0.19499999 0.16       0.16249999 0.16249999 0.115
 0.1875     0.185      0.1375     0.53750002]",1.276815592375713,0.9947873839647561,0.7291519,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00285577 0.00253956 0.00271301 0.00174473 0.00307101 0.00081638
 0.00427652 0.0020488  0.00269447 0.00192793]",0.00828071,"[4.37560957e-05 3.91297508e-05 3.94529197e-05 2.53507169e-05
 4.85647470e-05 9.98034375e-06 6.93784095e-05 3.08309682e-05
 4.13330272e-05 2.89318850e-05]",0.0001281111,0.00012799272,5.506605e-06,0.027976455118293345
2,31,0.1,2.0,45.0,False,42,default,6291456,6912870400,"[0.29371372 0.30545723 0.3245753  0.3048415  0.30237523 0.310745
 0.3114643  0.30144314 0.30794233 1.77523265]","[0.1275     0.1675     0.155      0.1025     0.1375     0.14749999
 0.11       0.13249999 0.13       0.79000002]",1.1143008127455636,0.9979898633893378,0.8889109,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00286076 0.00254321 0.00271676 0.00174735 0.00307578 0.0008176
 0.00428459 0.00205127 0.00269905 0.00193089]",0.008294177,"[4.87426296e-05 4.27782070e-05 4.32014931e-05 2.79685482e-05
 5.33366110e-05 1.11999689e-05 7.74441287e-05 3.33050266e-05
 4.59202565e-05 3.18915118e-05]",0.00014162352,0.00014145955,6.813208e-06,0.03956468264845247
2,31,0.1,2.0,60.0,False,42,default,6291456,6912870400,"[0.13720579 0.14269167 0.1516225  0.14240403 0.14125194 0.1451618
 0.14549782 0.14081652 0.14385256 1.95315868]","[0.085      0.095      0.115      0.1        0.07       0.085
 0.08       0.095      0.1025     1.17250001]",0.7964688569127766,0.999479169410812,1.2051089,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00288115 0.00255838 0.00273196 0.0017576  0.00309701 0.00082106
 0.004317   0.00206311 0.0027165  0.00194339]",0.00834948,"[6.91367313e-05 5.79566695e-05 5.84048685e-05 3.82158905e-05
 7.45668076e-05 1.46582024e-05 1.09861605e-04 4.51419037e-05
 6.33646268e-05 4.43879981e-05]",0.00019717569,0.00019675495,1.2874472e-05,0.08392937202498843
2,31,0.1,2.0,72.42477289540113,True,42,default,6291456,6912870400,[0. 0. 0. 0. 0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 2.],0.0,0.99999999999975,2.0,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00290225 0.00257374 0.00274715 0.00176815 0.0031184  0.00082535
 0.00435177 0.00207449 0.00273479 0.00195601]",0.0084066875,"[9.02309548e-05 7.33109191e-05 7.35896174e-05 4.87617217e-05
 9.59518366e-05 1.89500279e-05 1.44630205e-04 5.65154478e-05
 8.16623215e-05 5.70067205e-05]",0.0002547656,0.00025394722,2.0404324e-05,0.1370561110185936
2,31,0.1,5.0,0.0,False,42,default,6291456,6912870400,"[1.51983023 1.58059736 1.67952433 1.57741124 1.56464945 1.60795906
 1.61168111 1.55982629 1.59345654 1.50978866]","[0.51249999 0.59375    0.45000002 0.53125    0.36249998 0.55000001
 0.54374999 0.43125001 0.53125    0.49375001]",3.4254904174308436,0.9915610670457526,1.5942034,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00304368 0.00269486 0.00287088 0.00184795 0.00327186 0.00085639
 0.00457344 0.00216945 0.00286575 0.00204782]",0.008811957,"[2.31666490e-04 1.94428023e-04 1.97327230e-04 1.28567102e-04
 2.49416102e-04 4.99858288e-05 3.66298947e-04 1.51478453e-04
 2.12620478e-04 1.48821156e-04]",0.0006603953,0.0006591488,4.0557756e-05,0.26318715972998474
2,31,0.1,5.0,15.0,False,42,default,6291456,6912870400,"[1.34344897 1.39716388 1.48461005 1.39434752 1.38306678 1.42135017
 1.42464026 1.37880336 1.40853071 2.69203242]","[0.45625001 0.55000001 0.39375001 0.48749998 0.38749999 0.48124999
 0.51249999 0.38749999 0.46875    0.875     ]",3.375140760884804,0.9945657073281818,1.6380724,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00303671 0.00268891 0.00286492 0.00184419 0.00326424 0.00085485
 0.0045645  0.00216493 0.0028595  0.0020435 ]",0.008793234,"[2.24697636e-04 1.88481295e-04 1.91363273e-04 1.24801882e-04
 2.41799513e-04 4.84448974e-05 3.57361976e-04 1.46958278e-04
 2.06371304e-04 1.44501450e-04]",0.0006417146,0.0006404247,4.066779e-05,0.26466991865372924
2,31,0.1,5.0,30.0,False,42,default,6291456,6912870400,"[1.07551389 1.11851599 1.18852206 1.11626132 1.10723039 1.13787861
 1.14051253 1.10381726 1.12761584 3.69081862]","[0.39375001 0.48749998 0.39999998 0.40625    0.40625    0.28749999
 0.46875    0.46250001 0.34375    1.34375   ]",3.1920390234843685,0.9947873446984143,1.8228798,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00305159 0.00270211 0.0028784  0.00185306 0.0032812  0.00085843
 0.00458788 0.00217539 0.00287423 0.0020532 ]",0.008837059,"[2.39571091e-04 2.01685354e-04 2.04847194e-04 1.33679830e-04
 2.58752145e-04 5.20267058e-05 3.80742829e-04 1.57416565e-04
 2.21094815e-04 1.54203270e-04]",0.00068554364,0.0006842432,4.220544e-05,0.2726810091663889
2,31,0.1,5.0,45.0,False,42,default,6291456,6912870400,"[0.73428431 0.76364309 0.81143824 0.76210376 0.75593808 0.7768625
 0.77866076 0.75360784 0.76985582 4.43808163]","[0.31874999 0.41875002 0.38749999 0.25624999 0.34375    0.36874998
 0.27500001 0.33124998 0.32499999 1.97500002]",2.785752061082832,0.9979898769164203,2.2222772,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00305127 0.00270118 0.00287728 0.00185248 0.00327994 0.00085809
 0.00458795 0.00217413 0.0028733  0.00205294]",0.00883504,"[2.39251880e-04 2.00750073e-04 2.03726813e-04 1.33099733e-04
 2.57495092e-04 5.16900327e-05 3.80806159e-04 1.56162307e-04
 2.20171409e-04 1.53941335e-04]",0.0006836016,0.000682218,4.3473403e-05,0.2811601735667408
2,31,0.1,5.0,60.0,False,42,default,6291456,6912870400,"[0.34301447 0.35672917 0.37905625 0.35601008 0.35312984 0.3629045
 0.36374454 0.35204129 0.35963139 4.88289671]","[0.21250001 0.2375     0.28749999 0.25       0.175      0.21250001
 0.19999999 0.2375     0.25624999 2.9312501 ]",1.9911720851864911,0.9994791486335659,3.0127723,"[0.00281202 0.00250043 0.00267356 0.00171938 0.00302245 0.0008064
 0.00420714 0.00201797 0.00265313 0.001899  ]",0.008152715,"[0.00307175 0.00271448 0.00289002 0.00186201 0.00330023 0.00086171
 0.00462068 0.00218392 0.00288972 0.00206453]",0.00888765,"[2.59731431e-04 2.14053551e-04 2.16459855e-04 1.42629724e-04
 2.77782558e-04 5.53048449e-05 4.13540285e-04 1.65946083e-04
 2.36588065e-04 1.65531877e-04]",0.0007366326,0.0007347821,5.218201e-05,0.33455021690438635
